Id,Status,Summary,Rating,Address,Description,Request type,Lat,Lng,Export tagged places,Updated at local,Created at local,Acknowledged at local,Reopened at local,Closed at local,Reported using mobile?,Minutes to acknowledged,Minutes to closed,Assignee name,Parsed street and number,Category,Sla in hours,Sla expires at local,Report method code,Report method
3068987,Open,Housing Code Violations/Repairs,2,"332 Whiton Street Jersey City, NJ",Roof top Shingles from this property are falling into drains and yard of 334 Whiton St. ,15919,40.712105,-74.059852,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/22/2016 - 02:27PM,11/21/2016 - 04:38PM,,,,FALSE,,,Housing Code Enforcement- Iris,332 Whiton Street,Housing Code Violations/Repairs,,,direct,Direct
3069022,Acknowledged,Suggestion,3,"342 Union Street Jersey City, NJ",Request for a School Guard at Union and West Side in the Mornings. ,16293,40.71841431,-74.08365806,"Ward B,Jersey City, NJ (City Boundary),4th Battalion,{""Id""=>0, ""Acres""=>248.272, ""CSO""=>""RW-8""}",11/21/2016 - 05:23PM,11/21/2016 - 04:56PM,11/21/2016 - 04:56PM,,,FALSE,0,,Waseem- RRC,342 Union Street,Suggestion,,,direct,Direct
3069124,Closed,Trash: Litter/debris,3,"398 Pacific Avenue Jersey City, NJ","According to this anonymous complaint, there is construction debris outside, on the sidewalk at 398 Pacific Ave. The caller said, the construction debris has been there for more than 2 weeks.",16279,40.713487,-74.05928,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",11/28/2016 - 10:09AM,11/21/2016 - 05:56PM,11/22/2016 - 10:04AM,,11/28/2016 - 10:09AM,FALSE,967,9613,cpisano,398 Pacific Avenue,Trash: Litter/debris,,,direct,Direct
3069157,Closed,Heat/Hot Water Complaint,3,"136 Grant Avenue Jersey City, NJ","According to the tenant, she has NO HEAT in her apartment. I've attempted to contact the landlord twice, but to no avail. He has not returned my phone calls even though I left messages on Friday and also again today.",15917,40.710597,-74.08265,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/29/2016 - 10:23AM,11/21/2016 - 06:19PM,,,11/22/2016 - 10:01AM,FALSE,,941,Housing Code Enforcement- Iris,136 Grant Avenue,Heat/Hot Water Complaint,,,direct,Direct
3069280,Closed,Street paving request,4,"10 Highview Road Jersey City, NJ",This constituent called to request the repaving the street on HIGHVIEW ROAD due to lots of potholes.,16291,40.7043341,-74.093585,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>328.952, ""CSO""=>""RW-11""}",11/23/2016 - 10:40AM,11/21/2016 - 07:31PM,11/22/2016 - 09:50AM,,11/23/2016 - 10:38AM,FALSE,858,2346,Engineering  - Paul R,10 Highview Road,Streets: Resurfacing Request,,,direct,Direct
3069293,Closed,Vacant Building,2,"41 Bentley Avenue Jersey City, NJ","According to this complaint, the property was boarded up and secured, but according to this constituent people are still gaining access through the garage and the rear of the property. She said she has pictures showing them gaining entry from the rear of this property. 
THE REAR NEEDS TO BE RE-SECURED.",16104,40.720287,-74.076159,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion",11/23/2016 - 12:43PM,11/21/2016 - 07:39PM,,,11/23/2016 - 12:43PM,FALSE,,2464,Housing Code Enforcement Michael LoBue,41 Bentley Avenue,Vacant Building,,,direct,Direct
3069308,Acknowledged,Business Complaint,2,"564 Newark Avenue Jersey City, NJ","According to this individual, there was a mouse on the table at the McDONALD'S, located at the corner of Newark Ave. and Baldwin Ave. on 11/14/2016. He claims to have pictures of the mouse the was on the table. He claims, he killed the mouse and reported it to the management.
He also, claims, he had to be hospitalized for stomach problems. I'm not sure if the stomach problem are related to this incident.",15911,40.7318008,-74.0565535,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/22/2016 - 11:55AM,11/21/2016 - 07:48PM,11/22/2016 - 11:54AM,,,FALSE,966,,Gracia,564 Newark Avenue,Business Complaint,,,direct,Direct
3069413,Closed,Trash: Litter/debris,2,"188 Randolph Ave Jersey City, NJ 07305, USA",Will I be able to bag and put out for the garbage trucks? ,16279,40.71003342,-74.07181549,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/30/2016 - 09:56AM,11/21/2016 - 09:47PM,11/22/2016 - 10:03AM,,11/30/2016 - 09:56AM,TRUE,736,12249,cpisano,188 Randolph Ave,Trash: Litter/debris,,,,
3069684,Closed,How do I obtain a short-term parking permit?,3,"587 Jersey Ave Jersey City, New Jersey","I am visiting my sister for the holiday weekend.  She says I need a parking permit for Friday, and possibly the weekend.  How do I obtain one?  I will be arriving Wednesday evening, and staying until Sunday afternoon.",16110,40.723792,-74.045969,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>112.805, ""CSO""=>""RE-15""},Ward E,1st Battalion",11/28/2016 - 10:19AM,11/22/2016 - 08:45AM,,,11/28/2016 - 10:19AM,FALSE,,8733,Theresa - RRC,587 Jersey Ave,Ask a question,,,,
3069729,Acknowledged,Heat/Hot Water Complaint,2,"426 Martin Luther King Drive Jersey City, NJ","Resident Gloria Walton, Is requesting help , She has no heat . She contacted the landlord about the heat ,He stated it is not his problem. ",15917,40.71267,-74.076958,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/22/2016 - 09:05AM,11/22/2016 - 09:04AM,11/22/2016 - 09:05AM,,,FALSE,0,,Housing Code Enforcement- Iris,426 Martin Luther King Drive,Heat/Hot Water Complaint,,,direct,Direct
3069761,Closed,Driveways,3,"245 Union Street Jersey City, NJ","The street was paved on 245 A Union Street ,Her driveway was  not repaint  The residents driveway was the only person that her driveway was no repainted.",16599,40.7162823,-74.08028,"Ward B,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",11/23/2016 - 11:01AM,11/22/2016 - 09:22AM,11/22/2016 - 09:23AM,,11/23/2016 - 11:01AM,FALSE,1,1539,Engineering  - Paul R,245 Union Street,Driveways,,,direct,Direct
3069781,Acknowledged,Traffic and Parking signage/signal issue,4,"531-535 Monmouth St Jersey City, NJ 07302, USA",,16289,40.72942597,-74.04821144,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",11/29/2016 - 08:51AM,11/22/2016 - 09:31AM,11/23/2016 - 02:43PM,,,TRUE,1752,,Traffic - Patricia L,531-535 Monmouth St,Traffic and Parking signage/signal issue,,,,
3069784,Closed,Trash: Collection,3,"18 Wright Avenue Jersey City, NJ","Tenant stated the garbage is not being distribute  correctly. River-edge Management Company  does not have a super and anyone to take care of garbage. Every 2 weeks and recycle  once a week  the garbage is supposed to be taken out , But it does not happen that way. A private company  comes in 1 time  Bi- weekly. He stated the shed were the garbage is kept smells and rodents and other animal come out as the tenant goes to place the garbage.",16281,40.7343918,-74.0749452,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>61.5862, ""CSO""=>""RW-5""},4th Battalion",11/23/2016 - 09:02AM,11/22/2016 - 09:32AM,11/22/2016 - 09:33AM,,11/23/2016 - 09:02AM,FALSE,1,1410,Division of Sanitation - Victor,18 Wright Avenue,Trash: Collection,,,direct,Direct
3069798,Acknowledged,Parking issues,3,"335 10th St Jersey City, NJ 07302, USA",,16276,40.72944918,-74.04862686,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",11/22/2016 - 10:35AM,11/22/2016 - 09:38AM,11/22/2016 - 09:44AM,,,TRUE,6,,Traffic - Patricia L,335 10th St,Parking issues,,,,
3069806,Acknowledged,Landlord/Tenant issues,2,18 Wright Avenue Jersey City NJ,"Tenant has a problem with the landlord workers that come in on the 3rd floor they keep the windows opened he stated the heating bill in his apartment has gone up due the workers leaving the window opened. 
 also the front door is not kept lock, the landlord workers take the door off the hinges, at time they do not put the door back!",15845,40.7343918,-74.0749452,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>61.5862, ""CSO""=>""RW-5""},4th Battalion",11/22/2016 - 09:42AM,11/22/2016 - 09:39AM,11/22/2016 - 09:40AM,,,FALSE,1,,Housing Code Enforcement- Iris,18 Wright Avenue Jersey City,Landlord/Tenant issues,,,direct,Direct
3069852,Open,Animal Issue other than attack,1,Exchange Place,Dead crushed rat on Exchange Place plaza,16266,40.71590348,-74.03318445,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>19.6608, ""CSO""=>""RE-12""},Ward E,1st Battalion",11/22/2016 - 10:03AM,11/22/2016 - 10:03AM,,,,TRUE,,,Animal Control,Exchange Place,Animal Issue other than attack,,,,
3069934,Closed,Streetlight problem,2,"Shore Lane Jersey City, NJ",This light has been out for sometime The light is on the South East corner of one Shore Lane there is only 6 lights on this block,16288,40.7306725,-74.032818,"Jersey City, NJ (City Boundary),Ward E,1st Battalion",11/29/2016 - 10:10AM,11/22/2016 - 10:32AM,11/22/2016 - 03:31PM,,11/29/2016 - 10:10AM,FALSE,298,10057,Waseem- RRC,Shore Lane,Streetlight problem,,,direct,Direct
3070011,Open,Landlord/Tenant issues,2,"22 Sherman Avenue Jersey City, NJ","The Hudson Gold Coast Development, LLC is requesting that all the tenants vacate their apartments as soon as possible.  Mr. Leonard needs a 1 bedroom apartment with a low income.  Receiving Social Security.",15845,40.741408,-74.048683,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward C",11/22/2016 - 11:42AM,11/22/2016 - 11:13AM,,11/22/2016 - 11:42AM,11/22/2016 - 11:38AM,FALSE,,,Tenant/Landlord Relations,22 Sherman Avenue,Landlord/Tenant issues,,,direct,Direct
3070030,Closed,Trash: Litter/debris,2,"51 Washburn Street Jersey City, NJ",Lots with debris (water heater),16279,40.73227,-74.055085,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/23/2016 - 11:42AM,11/22/2016 - 11:20AM,11/23/2016 - 10:34AM,,11/23/2016 - 11:42AM,FALSE,1394,1461,cpisano,51 Washburn Street,Trash: Litter/debris,,,direct,Direct
3070036,Closed,Trash: Litter/debris,2,"216 Terrace Avenue Jersey City, NJ",Construction Debris,16279,40.7537922,-74.0551312,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>165.051, ""CSO""=>""RW-1""},Ward D",11/23/2016 - 11:00AM,11/22/2016 - 11:22AM,11/23/2016 - 10:34AM,,11/23/2016 - 11:00AM,FALSE,1391,1418,cpisano,216 Terrace Avenue,Trash: Litter/debris,,,direct,Direct
3070053,Open,Service Request Not Listed,2,"Terrace Avenue Jersey City, NJ",Fire Hydrants need painting,16590,40.7532804,-74.0556677,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>165.051, ""CSO""=>""RW-1""},Ward D",11/28/2016 - 10:10AM,11/22/2016 - 11:26AM,,,,FALSE,,,Buildings and Streets,Terrace Avenue,Service Request Not Listed,,,direct,Direct
3070068,Open,Service Request Not Listed,1,"Liberty Avenue Jersey City, NJ",All fire hydrants on Liberty Ave need painting ,16590,40.7497243,-74.0571274,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",11/28/2016 - 10:10AM,11/22/2016 - 11:29AM,,,,FALSE,,,Buildings and Streets,Liberty Avenue,Service Request Not Listed,,,direct,Direct
3070079,Acknowledged,Wires Down,2,"148 Terrace Avenue Jersey City, NJ",Hanging from the top to ground ,16290,40.751237,-74.056799,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>165.051, ""CSO""=>""RW-1""},Ward D",11/29/2016 - 03:36PM,11/22/2016 - 11:33AM,11/29/2016 - 03:36PM,,,FALSE,10323,,Waseem- RRC,148 Terrace Avenue,Wires Down,,,direct,Direct
3070089,Closed,Ask a question,3,"25 Sherman Place Jersey City, New Jersey","I filed a complaint about an illegal oil tank and a car parking dangerously close to it. The original complaint number was 28112483. I was notified several times as this progressed, but I do not know what the outcome is. I need to know who did the inspection and their determination. My neighbors and I will take this issue up at the next Counsel hearing if it is not addressed",16110,40.7441244,-74.0521319,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/28/2016 - 02:55PM,11/22/2016 - 11:35AM,,,11/28/2016 - 10:18AM,FALSE,,8562,Theresa - RRC,25 sherman place,Ask a question,,,,
3070092,Closed,Traffic and Parking signage/signal issue,2,"18 Terrace Avenue Jersey City, NJ",Pole needs to be straightened.,16289,40.746938,-74.059732,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",11/23/2016 - 02:27PM,11/22/2016 - 11:36AM,,,11/23/2016 - 02:27PM,FALSE,,1611,Traffic - Patricia L,18 Terrace Avenue,Traffic and Parking signage/signal issue,,,direct,Direct
3070100,Closed,Trash: Collection,2,"85 Central Avenue Jersey City, NJ",Tire on Sidewalk,16281,40.7376069,-74.055294,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/23/2016 - 05:58AM,11/22/2016 - 11:39AM,,,11/23/2016 - 05:58AM,FALSE,,1099,Division of Sanitation - Victor,85 Central Avenue,Trash: Collection,,,direct,Direct
3070103,Closed,Trash: Litter/debris,3,"Coles Street Between 9th And 10th Street Jersey City, New Jersey",Someone left branches on the corner of Coles street and 10th street. It was probably left from the workers at the new building. In any event can you please have it removed,16279,40.7291337,-74.0451729,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/27/2016 - 12:48PM,11/22/2016 - 11:40AM,11/23/2016 - 10:32AM,,11/23/2016 - 12:00PM,FALSE,1372,1459,cpisano,coles street between 9th and 10th street,Trash: Litter/debris,,,,
3070136,Acknowledged,Trees along City Streets,2,"271 Palisade Avenue Jersey City, NJ",Tree branch on sidewalk.,15739,40.73832,-74.04827,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward C",11/29/2016 - 07:40AM,11/22/2016 - 11:44AM,11/29/2016 - 07:40AM,,,FALSE,9835,,Alphonso Lynch,271 Palisade Avenue,Trees along City Streets,,,direct,Direct
3070146,Acknowledged,Parking issues,7,"Coles Street Between 9th And 10th Street Jersey City, New Jersey","On my block, Coles Street between 9th and 10th Streets there are quite a few cars parking illegally. Of the 18 cars parked since noon yesterday and through the overnight, 4 had out of state plates and at least 6 had no parking sticker. That's more than half of the parked cars that were parked were illegal. We need more parking enforcement. Since the new Embankment building went up slowly cars are parking for extended periods. Especially on the weekends. You need to have a regular parking enforcement official go by several times a day. The street sweeper enforcer only gives out tickets for cars parked during the sweeper times. I would imagine that many of the out of state cars don't even pay the tickets!!!",16276,40.7291337,-74.0451729,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/29/2016 - 11:05AM,11/22/2016 - 11:48AM,11/28/2016 - 10:07AM,,,FALSE,8538,,Theresa - RRC,Coles STreet between 9th and 10th Street,Parking issues,,,,
3070155,Closed,Trash: Collection,2,"Palisade Avenue Jersey City, NJ",N/W Corner of Palisade Ave / St Paul's Ave overflowing City receptacle and 1 tire,16281,40.7406024,-74.0464755,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward C",11/23/2016 - 06:00AM,11/22/2016 - 11:52AM,,,11/23/2016 - 06:00AM,FALSE,,1087,Division of Sanitation - Victor,Palisade Avenue,Trash: Collection,,,direct,Direct
3070172,Acknowledged,Traffic and Parking signage/signal issue,2,"83 Palisade Avenue Jersey City, NJ",Graffiti on Caution Children Sign,16289,40.732476,-74.052362,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/23/2016 - 02:40PM,11/22/2016 - 12:04PM,11/23/2016 - 02:40PM,,,FALSE,1595,,Traffic - Patricia L,83 Palisade Avenue,Traffic and Parking signage/signal issue,,,direct,Direct
3070211,Acknowledged,Water/sewer Issues & hydrant,3,"115 Webster Avenue Jersey City, NJ"," Resident from 115 Webster stated, she call the Fire Dept. in regards to the hydrant that is in front of her home that is leaking . The Fire Dept. came and asset the hydrant , nothing happened she claim"" She stated no water was turned off. a day. Later she called Suez to come, when they came they turned off the water leaving the resident still with questions of why was a sign put on stating, the hydrant is not in use. 
  The hydrant is still leaking water they claim"" ",16277,40.742586,-74.047537,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/23/2016 - 04:25PM,11/22/2016 - 12:19PM,11/22/2016 - 12:26PM,,,FALSE,6,,JCMUA,115 Webster Avenue,Water/sewer Issues,,,direct,Direct
3070240,Closed,Traffic and Parking signage/signal issue,2,"Newkirk Street Jersey City, NJ",S/W corner of Newkirk St & Tuers Ave pole is bent forward,16289,40.7294437,-74.0638868,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward C",11/23/2016 - 02:20PM,11/22/2016 - 12:27PM,,,11/23/2016 - 02:20PM,FALSE,,1553,Traffic - Patricia L,Newkirk Street,Traffic and Parking signage/signal issue,,,direct,Direct
3070329,Closed,Trash: Collection,2,"54 Griffith Street Jersey City, NJ",Two Sofa Cushions,16281,40.744266,-74.044864,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/23/2016 - 06:02AM,11/22/2016 - 12:56PM,,,11/23/2016 - 06:02AM,FALSE,,1025,Division of Sanitation - Victor,54 Griffith Street,Trash: Collection,,,direct,Direct
3070333,Closed,Trash: Collection,2,"Summit Avenue Jersey City, NJ",TV and Sink Top,16281,40.7393195,-74.0576423,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/23/2016 - 06:03AM,11/22/2016 - 12:58PM,,,11/23/2016 - 06:03AM,FALSE,,1025,Division of Sanitation - Victor,Summit Avenue,Trash: Collection,,,direct,Direct
3070340,Closed,Trash: Collection,2,"296 New York Avenue Jersey City, NJ",Improper storage of 2 mattresses,16281,40.746212,-74.04362,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",11/23/2016 - 06:13AM,11/22/2016 - 01:01PM,,,11/23/2016 - 06:13AM,FALSE,,1032,Division of Sanitation - Victor,296 New York Avenue,Trash: Collection,,,direct,Direct
3070481,Open,Housing Code Violations/Repairs,2,"209 Stegman Street Jersey City, NJ","Possible water Pipe leak in the property.
it is damaging his property of 166 MLK Drive.
He is requesting water shut off from street level and the owner of the possible vacant building contacted. ",15919,40.705225,-74.08528,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",11/22/2016 - 02:52PM,11/22/2016 - 01:53PM,,,,FALSE,,,Housing Code Enforcement- Iris,209 Stegman Street,Housing Code Violations/Repairs,,,direct,Direct
